+------+--------------+--------------+-----------+
|   ID |   Rank (580) |   Percentile |   Av Plus |
| 1229 |          166 |     72.069   |     26.83 |
| 1227 |          320 |     45.6897  |     -4.17 |
| 1225 |          159 |     73.2759  |     27.83 |
| 1223 |          390 |     33.1034  |    -19.17 |
| 1222 |          242 |     58.7931  |     10.83 |
| 1228 |          102 |     83.1034  |     39.83 |
| 1224 |          250 |     57.069   |      8.83 |
| 1226 |          266 |     54.6552  |      4.83 |
| 1220 |          102 |     83.1034  |     39.83 |
| 1221 |          148 |     75.3448  |     29.83 |
| 1230 |           67 |     88.7931  |     50.83 |
| 1231 |          199 |     66.2069  |     19.83 |
| 1236 |          217 |     63.1034  |     15.83 |
| 1235 |          125 |     78.9655  |     34.83 |
| 1234 |          154 |     73.7931  |     28.83 |
| 1239 |          227 |     61.3793  |     13.83 |
| 1233 |          199 |     66.2069  |     19.83 |
| 1232 |          451 |     22.4138  |    -33.17 |
| 1238 |           74 |     87.7586  |     48.83 |
| 1240 |          299 |     49.1379  |     -1.17 |
| 1244 |           78 |     87.069   |     47.83 |
| 1241 |          148 |     75.3448  |     29.83 |
| 1245 |          328 |     43.9655  |     -5.17 |
| 1248 |          272 |     53.7931  |      3.83 |
| 1249 |          306 |     47.931   |     -2.17 |
| 1243 |          288 |     51.0345  |      0.83 |
| 1256 |          222 |     62.2414  |     14.83 |
| 1252 |           82 |     86.2069  |     45.83 |
| 1250 |          556 |      4.31034 |    -71.17 |
| 1255 |          248 |     57.7586  |      9.83 |
| 1253 |          538 |      7.75862 |    -65.17 |
| 1258 |          125 |     78.9655  |     34.83 |
| 1262 |          181 |     69.3103  |     23.83 |
| 1263 |          142 |     75.6897  |     30.83 |
| 1267 |          272 |     53.7931  |      3.83 |
| 1260 |          205 |     65.3448  |     18.83 |
| 1264 |          299 |     49.1379  |     -1.17 |
| 1265 |          408 |     30.3448  |    -23.17 |
| 1261 |          195 |     66.7241  |     20.83 |
| 1276 |          333 |     43.1034  |     -6.17 |
| 1270 |          440 |     24.6552  |    -30.17 |
| 1279 |          418 |     28.7931  |    -25.17 |
| 1277 |          373 |     36.0345  |    -15.17 |
| 1275 |          232 |     60.5172  |     12.83 |
| 1272 |          320 |     45.6897  |     -4.17 |
| 1273 |          418 |     28.7931  |    -25.17 |
| 1278 |          102 |     83.1034  |     39.83 |
| 1289 |          262 |     55.1724  |      5.83 |
| 1287 |          217 |     63.1034  |     15.83 |
| 1281 |          373 |     36.0345  |    -15.17 |
| 1284 |          312 |     46.7241  |     -3.17 |
| 1283 |          333 |     43.1034  |     -6.17 |
| 1292 |          137 |     77.2414  |     31.83 |
| 1294 |          561 |      3.7931  |    -73.17 |
| 1291 |          288 |     51.0345  |      0.83 |
| 1295 |          368 |     37.2414  |    -14.17 |
| 1296 |          368 |     37.2414  |    -14.17 |
| 1293 |          306 |     47.931   |     -2.17 |
| 1301 |          258 |     56.0345  |      6.83 |
| 1306 |           90 |     85       |     43.83 |
| 1307 |          299 |     49.1379  |     -1.17 |
| 1316 |          522 |     10.3448  |    -58.17 |
| 1311 |          306 |     47.931   |     -2.17 |
| 1327 |          518 |     11.0345  |    -56.17 |
| 1322 |          320 |     45.6897  |     -4.17 |
| 1328 |          171 |     71.0345  |     25.83 |
| 1325 |          542 |      7.06897 |    -66.17 |
| 1332 |          402 |     31.3793  |    -22.17 |
| 1330 |          561 |      3.7931  |    -73.17 |
| 1339 |          440 |     24.6552  |    -30.17 |
| 1342 |          384 |     34.4828  |    -18.17 |
| 1343 |          470 |     19.3103  |    -39.17 |
| 1340 |          176 |     70.1724  |     24.83 |
| 1353 |          520 |     10.6897  |    -57.17 |
| 1354 |          344 |     40.8621  |     -8.17 |
| 1351 |          488 |     16.5517  |    -46.17 |
| 1365 |          561 |      3.7931  |    -73.17 |
| 1443 |          538 |      7.75862 |    -65.17 |
| 1448 |          488 |     16.5517  |    -46.17 |
| 1447 |          548 |      6.03448 |    -68.17 |
| 1454 |          552 |      5.17241 |    -69.17 |
| 1451 |          538 |      7.75862 |    -65.17 |
| 1465 |          572 |      1.89655 |    -78.17 |
| 1463 |          572 |      1.89655 |    -78.17 |
| 1462 |          512 |     12.069   |    -54.17 |
| 1567 |          577 |      1.2069  |    -80.17 |
| 1563 |          199 |     66.2069  |     19.83 |
| 1562 |          444 |     23.9655  |    -31.17 |
| 1568 |          354 |     39.3103  |    -11.17 |
| 1560 |           60 |     90.3448  |     52.83 |
| 1572 |          408 |     30.3448  |    -23.17 |
| 1578 |          390 |     33.1034  |    -19.17 |
| 1573 |          430 |     26.2069  |    -28.17 |
| 1571 |          479 |     17.931   |    -43.17 |
| 1576 |          452 |     22.2414  |    -34.17 |
| 1597 |          492 |     15.3448  |    -47.17 |
| 1595 |          435 |     25.5172  |    -29.17 |
